ROW_NUM,FARM_ID,FARM_TYPE,FARM_NM,AREA_LCD,AREA_LNM,AREA_MCD,AREA_MNM,ADDRESS1,FARM_AREA_INFO,SELL_AREA_INFO,HOMEPAGE,COLLEC_PROD,OFF_SITE,APPLY_MTHD,PRICE,POSLAT,POSLNG,REGIST_DT,UPDT_DT
1,4471,유성구,송강지구도시농업농장,26,대전광역시,246,유성구,대전광역시 유성구 송강동 130,3825,30,,9개월,-,홈페이지 신청접수,30,36.4267630349384,127.382193834578,20200106,20250731
2,4461,목상동,목상 나눔텃밭 1,26,대전광역시,247,대덕구,대전광역시 대덕구 목상동 875,300,10,,8개월,-,방문,15,36.44440679520001,127.4113863496754,20200106,20250731
3,4475,유성구,관평지구도시농업농장,26,대전광역시,246,유성구,대전광역시 유성구 관평동 605-1,1202,30,,9개월,-,홈페이지 신청접수,30,36.41799602590844,127.37935286083878,20200106,20250731
4,4459,대전 대덕구,송촌 나눔텃밭 1-1,26,대전광역시,247,대덕구,대전광역시 대덕구 법동 46-4 일원,500,10,,8개월,"수도, 농기구","홈페이지, 방문",30,36.37264705326093,127.43116349722044,20200106,20250731
5,4454,대전 대덕구,송촌 나눔텃밭 1-2,26,대전광역시,247,대덕구,대전광역시 대덕구 송촌동 77-2,870,10,,8개월,"수도, 농기구","홈페이지, 방문",30,36.37006805175702,127.43934101778352,20200106,20250731
6,4453,송촌동,송촌 나눔텃밭 2,26,대전광역시,247,대덕구,대전광역시 대덕구 송촌동 51-3,850,10,,8개월,"수도, 농기구",방문,30,36.3683439,127.4455001,20200106,20250731
7,4477,유성구,죽동지구도시농업농장,26,대전광역시,246,유성구,대전광역시 유성구 죽동 228-6,10000,30,,9개월,-,홈페이지 신청접수,30,36.3777094081252,127.331589999325,20200106,20250731
8,4470,대전시(농생명정책과),복용동 공영도시농업농장,26,대전광역시,246,유성구,대전광역시 유성구 복용동 578,"13,314",20,,9개월,"화장실, 쉼터, 관수시설",홈페이지,30,36.34401343693848,127.31264985208998,20200106,20250731
9,4472,유성구,외삼지구도시농업농장,26,대전광역시,246,유성구,대전광역시 유성구 외삼동 338-7,3905,30,,9개월,-,홈페이지 신청접수,30,36.3996231129293,127.308230389284,20200106,20250731
10,4473,유성구,용계지구도시농업농장,26,대전광역시,246,유성구,대전광역시 유성구 용계동 452-1,6805,30,,9개월,-,홈페이지 신청접수,30,36.3253287411159,127.314920991772,20200106,20250731
11,4460,대전 대덕구,법1 나눔텃밭 1,26,대전광역시,247,대덕구,대전광역시 대덕구 법동 288,900,10,,8개월,"수도, 농기구","홈페이지, 방문",30,36.3683711732401,127.423224614325,20200106,20250731
12,4484,개인,배꽃 주말농장,22,부산광역시,215,강서구,부산광역시 강서구 강동동 201-1,"4,950",17,,12개월,화장실,전화,65,35.22188731639613,128.9366782716297,20200106,20250723
13,4483,부산광역시,신호지구 공동체정원 텃밭,22,부산광역시,215,강서구,부산광역시 강서구 신호동 300-3,13954,16,,12개월,"관리사무소, 화장실, 농기계대여소, 쉼터",홈페이지,40,35.0839638006759,128.873940342313,20200106,20250723
14,4486,부산광역시,동부산 공영텃밭,22,부산광역시,219,기장군,부산광역시 기장군 철마면 웅천리 311,3253,23,,12개월,"관리사무소, 화장실, 농기계대여소, 쉼터",홈페이지,60,35.2925364912722,129.169006316087,20200106,20250723
15,4506,개인,행복한도시농장,21,서울특별시,194,강서구,서울특별시 강서구 오쇠동 151-11,"3,000",15,,분양마감,화장실,전화,80,37.539514570422504,126.79751077047835,20200106,20250709
16,4487,민간단체,운봉사랑주말농장,22,부산광역시,212,해운대구,부산 해운대구 반송동 571-1,1355,33,,12개월,"화장실, 주차장",전화,100,35.2362336920832,129.143463998217,20200106,20250709
17,4499,서울 강동구청,강동힐링팜,21,서울특별시,203,강동구,서울특별시 강동구 암사동 253-3,"2,120",12,,8개월,"화장실, 야외테이블 등",공문 접수,,37.5609285,127.1333965,20200106,20250709
18,4491,서울 강동구청,강일텃밭,21,서울특별시,203,강동구,서울특별시 강동구 강일동 33-3,"11,488",12,,24년3월~12월,"주차장, 화장실, 야외테이블 등",인터넷 신청(강동구 도시농업포털),100,37.57838210558606,127.17506202741826,20200106,20250709
19,4494,개인,둔촌텃밭농원,21,서울특별시,203,강동구,서울특별시 강동구 둔촌동 125-1,"5,000","12,16",,8개월,"주차장, 식수대, 화장실 등",전화,100,37.52473970806302,127.1442382709997,20200106,20250709
20,4513,서울 관악구청,강감찬 텃밭,21,서울특별시,199,관악구,서울특별시 관악구 봉천동 259-1,"10,486",10,,9개월,"농업용수, 농기구 비치","홈페이지, 방문",55,37.471100110929626,126.95717280185036,20200106,20250707
21,4518,광진구청,광장동자투리텃밭,21,서울특별시,183,광진구,서울특별시 광진구 광장동 582-3,"2,800",6,,8개월,"사무실, 교육장, 쉼터, 화장실",구청 홈페이지,30,37.54449236045409,127.09886581564426,20200106,20250707
22,4516,광진구청,광나루자연학습장,21,서울특별시,183,광진구,서울특별시 광진구 광장동 401-24,600,6,,7개월,"교육장, 화장실",구청 홈페이지,40,37.54515684501319,127.10023660832798,20200106,20250707
23,4521,서울 노원구청,경춘선 숲길공원 텃밭,21,서울특별시,189,노원구,서울특별시 노원구 하계동 336-1,"1,008",4~7,,9개월,파고라 화장실,인터넷 접수(추첨),2~4,37.631617389432954,127.06746973051865,20200106,20250707
24,4517,광진구청,아차산자투리텃밭,21,서울특별시,183,광진구,서울특별시 광진구 광장동 378,"1,200",6,,8개월,원두막,구청 홈페이지,30,37.549386404876515,127.1008346918487,20200106,20250707
25,4515,광진구청,중랑천자투리텃밭,21,서울특별시,183,광진구,서울특별시 광진구 중곡동 503-28,"1,800",7.5,,8개월,없음,구청 홈페이지,무상(작물기부),37.56888405494493,127.0776845403227,20200106,20250707
26,4512,서울 관악구청,낙성대 텃밭,21,서울특별시,199,관악구,관악구봉천동231-2,"3,710",10,,9개월,"농업용수, 농기구 비치","홈페이지, 방문",,37.47038276782052,126.9585888917712,20200106,20250707
27,4511,서울 관악구청,충효 텃밭,21,서울특별시,199,관악구,관악구청룡동1529-1,250,10,,9개월,"농업용수, 농기구 비치","홈페이지, 방문",55,37.48067635140697,126.94035001417345,20200106,20250707
28,4514,서울 관악구청,청룡산 텃밭,21,서울특별시,199,관악구,서울특별시 관악구 청룡동 556-90,650,10,,9개월,"농업용수, 농기구 비치","홈페이지, 방문",55,37.4768060480527,126.9491050582477,20200106,20250707
29,4510,서울 관악구청,관악 도시농업공원,21,서울특별시,199,관악구,서울특별시 관악구 삼성동 산86-6,"1,814",10,,9개월,"농업용수, 농기구 비치","홈페이지, 방문",55,37.464162330433005,126.92603369115989,20200106,20250707
30,4525,도봉구,쌍문동 친환경 나눔텃밭,21,서울특별시,188,도봉구,서울특별시 도봉구 쌍문동 442-1,"9,296",9,,9개월,"화장실, 쉼터",홈페이지,60,37.65144413243961,127.01865620496105,20200106,20250701
31,4528,개인,도봉산초원주말농장,21,서울특별시,188,도봉구,서울 도봉구 도봉1동 380,"4,457",13,,9개월,화장실,전화,150,37.6935834,127.0427688,20200106,20250701
32,4526,도봉구,세대공감 텃밭,21,서울특별시,188,도봉구,도봉구창동산177,540,6,,9개월,"화장실, 쉼터",홈페이지,30,37.64314697038916,127.04770371959124,20200106,20250701
33,4529,개인,무수골주말농장,21,서울특별시,188,도봉구,서울 도봉구 도봉1동 469,"13,000",13,,9개월,화장실,전화,200,37.6768947,127.0324912,20200106,20250701
34,4524,개인,단비네주말농장,21,서울특별시,188,도봉구,서울 도봉구 도봉1동 431-5,"3,300",13,,9개월,화장실,전화,200,37.6798098,127.0360273,20200106,20250701
35,4534,개인,늘푸른주말농장,21,서울특별시,188,도봉구,서울특별시 도봉구 도봉1동 382-1,2049,12,,9개월,화장실,전화,120,37.6929432,127.0425528,20200106,20250627
36,4536,개인,장수텃밭,21,서울특별시,188,도봉구,서울특별시 도봉구 방학3동 419-2,"1,917",39,,9개월,화장실,전화,250,37.6669690,127.0243777,20200106,20250627
37,4530,개인,샘골농장,21,서울특별시,188,도봉구,서울특별시 도봉구 방학3동 534,"3,300",12,,9개월,화장실,전화,130,37.6593257,127.0207413,20200106,20250627
38,4540,개인,힐링주말농장,21,서울특별시,188,도봉구,서울특별시 도봉구 방학2동 392,"1,921",13,,9개월,화장실,전화,120,37.6713060,127.0332748,20200106,20250627
39,4545,개인,염곡주말농장,21,서울특별시,200,서초구,서울특별시 서초구 염곡동 26,"3,305",13.2,,9,"화장실, 주차장",개별신청,150,37.46172980008316,127.05667920315821,20200106,20250625
40,4544,개인,옛골텃밭농원,21,서울특별시,200,서초구,"서울특별시 서초구 신원동 44-2, 44-11","1,230",9.9,,9개월,"화장실, 주차장",개별신청,120,37.43466215671506,127.06624020115561,20200106,20250625
41,4546,개인,대원농장,21,서울특별시,200,서초구,서울특별시 서초구 원지동 227,"16,500",9.9,,9,"화장실, 주차장",홈페이지,150,37.452105685002174,127.0472898637149,20200106,20250625
42,4543,개인,진주주말농장,21,서울특별시,200,서초구,서울특별시 서초구 원지동 539,660,9.9,,9개월,화장실,개별신청,100,37.43470745030941,127.06243408665608,20200106,20250625
43,5141,개인,나들농원,24,인천광역시,232,남동구,인천 남동구 장수동 28-2,"4,099",13,,4~11월 / 조기 마감 될 수 있음,"급수, 휴게시설, 화장실",전화,120,37.4621205916867,126.772349780948,20240701,20250602
44,5161,개인,개인(김ㅇㅇ),31,충청북도,304,청주시,충북 청주시 상당구 산성동 35,"9,428",20,,조기 마감 될 수 있음,"주차장, 화장실, 휴식공간",전화,100,36.6597619581757,127.543594699238,20240821,20250602
45,5029,경기도,경기도민텃밭(용인흥덕),29,경기도,258,용인시,경기도 용인시 기흥구 영덕동 1099,14976,14,,~25.3.27. 17시 마감,"주차장, 수도 등","홈페이지, 유선(031-250-2734)",,37.27360222445434,127.08778721113184,20230203,20250321
46,4554,한권수,성심농원,21,서울특별시,200,서초구,서울특별시 서초구 원지동 560-2,"3,360",33,,9개월,화장실,개별신청,200,37.43660794234007,127.06172623107884,20200106,20241205
47,4569,개인,예목원알밤 주말농장,28,세종특별자치시,,,세종특별자치시 장군면 은용리 418-2,"2,000",20,,9개월,"관수시설,화장실,휴게시설","문자, 전화신청",100,36.4831414478345,127.19685813774,20200106,20241205
48,4563,향교재단법인,향교 농장,28,세종특별자치시,254,세종특별자치시,세종특별자치시 연기면 연기리 147-5,"2,210",17,,9개월,"관수,휴게시설,화장실","문자, 전화신청",80,36.5424143564269,127.275529285662,20200106,20241205
49,4552,개인,칠성농원,21,서울특별시,200,서초구,서울특별시 서초구 원지동 370,760,13.2,,9개월,"화장실, 주차장",개별신청,100,37.44401556322698,127.05472936938662,20200106,20241205
50,4549,서초구청,안골텃밭,21,서울특별시,200,서초구,서울특별시 서초구 내곡동 305,"2,086",14,,8개월,"화장실, 주차장",서초구청홈페이지,70,37.46194853688777,127.06351749623329,20200106,20241205
51,4547,서초구청,신흥텃밭,21,서울특별시,200,서초구,서울특별시 서초구 내곡동 1-247,"1,600",14.0,,8개월,"화장실, 주차장",서초구청홈페이지,100,37.45891729716554,127.08298631318142,20200106,20241205
52,4555,성동구청,성동무지개텃밭,21,서울특별시,182,성동구,서울특별시 성동구 행당동 76-3,"5,744",11,,9개월,"화장실, 원두막",홈페이지,60,37.55422861214237,127.04013714443765,20200106,20241205
53,4557,송파도시농업지원센터,솔이텃밭 2,21,서울특별시,202,송파구,서울특별시 송파구 방이동 445-7,"1,187",9.9,,12개월,"관리실, 농기구보관창고, 화장실",송파구홈페이지,70,37.50838896186437,127.13741647931495,20200106,20241205
54,4559,영등포구,문래동 공공공지 도시텃밭,21,서울특별시,197,영등포구,서울특별시 영등포구 문래동3가 55-6,"6,800",6,,8개월,"원두막, 쉼터 등",온라인신청,,37.517862,126.8987447,20200106,20241205
55,4570,개인,원석이네 주말농장,28,세종특별자치시,,,세종특별자치시 장군면 도계리 250,"1,530",17,,9개월,"관수시설,화장실,휴게시설","문자, 전화신청",90,36.4900873059087,127.20677005894,20200106,20241205
56,4558,송파도시농업지원센터,솔이텃밭 1,21,서울특별시,202,송파구,서울특별시 송파구 방이동 444-17,"2,876",9.9,,12개월,"관리실, 농기구보관창고, 화장실",송파구홈페이지,70,37.508490831869224,127.1387051612334,20200106,20241205
57,4550,개인,남태령주말농장,21,서울특별시,200,서초구,서울특별시 서초구 방배동 산139,"2,310",15,,9개월,"화장실, 주차장",개별신청,120,37.467842071025096,126.99273244891805,20200106,20241205
58,4548,서초구청,꽃초롱텃밭,21,서울특별시,200,서초구,서울특별시 서초구 내곡동 287,"1,084",14.0,,8개월,주차장,서초구청 홈페이지,70,37.46051933006222,127.06280368935383,20200106,20241205
59,4593,개인,관경농장,27,울산광역시,248,중구,울산광역시 중구 성안동 685,"2,078",17,,9개월,"화장실,음수대,쉼터,교육장 등",홈페이지,100,35.59377568525829,129.31716613773227,20200106,20241128
60,4578,동구청 경제진흥과,해당없음,27,울산광역시,250,동구,"울산광역시 동구 주전동 176,177,168","3,921",12,,12개월,"원두막, 쉼터 등",직접방문 및 전화,20,35.48448935633502,129.43496186168682,20200106,20241128
61,4587,울주군 삼남읍,신바람 텃밭,27,울산광역시,253,울주군,"울산광역시 울주군 삼남면 교동리 725-5, 725-8","2,318",13,,9개월,-,방문신청,10,35.54140825856312,129.1099706220054,20200106,20241128
62,4588,울산농업기술센터,도시민 텃밭농장,27,울산광역시,253,울주군,울산광역시 울주군 청량읍 문죽리 711,"2,000",20,,분양마감,"농기구, 보관창고",신청서 제출,20,35.5224374394597,129.26400283164,20200106,20241128
63,4610,개인,새로운 주말농장,24,인천광역시,232,남동구,인천광역시 남동구 남촌동 232-1,3865,33,,22.4월~11월,급수시설,전화,100,37.42607275928543,126.71589144548874,20200106,20241128
64,4647,개인,꽃뫼농원,24,인천광역시,235,서구,인천광역시 서구 시천동 3-16 외,"7,853",전화문의,,9개월,"주차장, 화장실, 체험장, 쉼터",전화,전화문의,37.56479882344668,126.69558347810309,20200106,20241121
65,4684,개인,매봉산 농원,32,충청남도,315,천안시,충청남도 천안시 동남구 병천면 탑원리 115-1,"2,079",33,,10,"수도시설, 쉼터, 이동식 화장실, 농기구",전화,80,36.7608984,127.3120252,20200106,20241121
66,4688,개인,초록이미지 채소정원,32,충청남도,315,천안시,충청남도 천안시 서북구 차암동 386,"2,263",12.5,,10,"수도시설, 쉼터, 화장실, 농기구 창고, 바비큐시설",전화,350,36.83761127039897,127.10738576217426,20200106,20241121
67,4672,개인,만수주말농장,33,전라북도,330,전주시,전라북도 전주시 덕진구 호성동 859,"3,700",26,,12개월,"관수시설, 화장실, 쉼터",전화,"50,000",35.8954431,127.1383304,20200106,20241121
68,4741,부산광역시 기장군,기장군 공영도시농업농장,22,부산광역시,219,기장군,경기도 여주시 점동면 장안리 산79-1,61126,100,,12개월,"관리사무소, 화장실, 농기계대여소",홈페이지,100,37.1948607452792,127.706916206322,20230127,20241121
69,4678,농업인,선범이네텃밭,32,충청남도,319,서산시,충청남도 서산시 성연면 564,"4,958㎡","3,305㎡",,12개월,"화장실, 관수시설, 농자재 등",전화,"3.3㎡당 10,000원",,,20200106,20241121
70,4668,완주군,이서(정농),33,전라북도,336,완주군,전라북도 완주군 이서면 용서리 649-1,"4,679",33,,8개월,원두막,"이메일, 전화(시민텃밭)",40,35.84275765365312,127.01539941213117,20200106,20241121
71,4664,완주군,낙정,33,전라북도,336,완주군,전라북도 완주군 봉동읍 낙평리 303,"4,142",33,,8개월,원두막,"이메일, 전화(완주군민)",40,35.930138184596395,127.16260153065825,20200106,20241121
72,4662,장성군,텃밭체험농장,34,전라남도,362,장성군,전라남도 장성군 장성읍 영천리 1455-4,"2,539","2,539",,9개월,관수,모집공고,,35.2956661,126.7755350,20200106,20241121
73,4744,대전시(농업기술센터),테마파크(케어팜),26,대전광역시,246,유성구,대전광역시 유성구 교촌동 413-2,"3,704","20, 10",,9개월,"화장실, 쉼터, 관수시설",홈페이지,"17, 8",36.30886296583499,127.30715285433425,20230127,20241121
74,4682,개인,천안도시농부텃밭,32,충청남도,315,천안시,충청남도 천안시 동남구 목천읍 동리147-1,"4,136",13.2,,10개월,"수도시설, 쉼터, 이동식화장실, 간이교육장, 농기구","전화, 네이버카페",80,36.7843316,127.2413011,20200106,20241121
75,4677,민간단체((사)한국농업경영인계룡시연합회),계룡시 한농연 주말농장,32,충청남도,321,계룡시,충청남도 계룡시 엄사면 엄사리 239-13,"7,260",16.5,,10개월,"화장실, 수도, 농기구창고",전화(계룡시민),35,36.283115070604566,127.23889208815953,20200106,20241121
76,4669,두억마을,두억,33,전라북도,336,완주군,전라북도 완주군 용진읍 간중리 11,"5,000",33,,8개월,화장실,"이메일, 전화(시민텃밭)",40,35.904466575265765,127.20783157538331,20200106,20241121
77,4653,나주시,빛가람공원텃밭,34,전라남도,347,나주시,"전라남도 나주시 빛가람동 536, 831, 864, 22-1","5,383",104.3,,8개월,"주차장,식수대,화장실,농기구보관창고",신청서 온라인제출(나주시민),"5,030",35.00964359991679,126.77416110728305,20200106,20241121
78,4651,중구시설관리공단,젓개농장,24,인천광역시,228,중구,인천 중구 운서동 3021-1,"4,206","3,420",,8개월,화장실,홈페이지,50,37.4992024200551,126.500282142412,20200106,20241121
79,4747,서구,노루벌텃밭,26,대전광역시,245,서구,대전광역시 서구 540-2번지,3174,40,,8개월,-,동 행정복지센터 신청,,,,20230127,20241105
80,4757,북구청 농수산과,울산 북구 공영도시텃밭,27,울산광역시,252,북구,울산광역시 북구 송정동 895-6,"2,855",15,,9개월,"쉼터, 급수",방문접수,30,35.59752310459424,129.3576598453563,20230127,20241105
81,4751,창원시,제덕 공동체 텃밭,36,경상남도,389,창원시,경상남도 창원시 진해구 제덕동 710등 3필지,2418,2418,,9개월,-,홈페이지,,35.104323591267914,128.7360986041826,20230127,20241105
82,4750,중구청 지역경제과,중구 도시텃밭,27,울산광역시,248,중구,"울산광역시 중구 성안동 594-1, 595","3,258",15,,9개월,"쉼터, 농기구함",직접 접수,20,35.58370139150217,129.31860928407556,20230127,20241105
83,4752,남구청 경제정책과,도시농장조성,27,울산광역시,249,남구,울산광역시 남구 옥동 490,"1,266",15,,12개월,-,행정복지센터,20,35.525608904202876,129.27369436138653,20230127,20241105
84,4753,남구청 경제정책과,도시농장조성,27,울산광역시,249,남구,울산광역시 남구 신정동 977-2,"1,089",15,,12개월,-,행정복지센터,20,35.518094259433816,129.3024776771053,20230127,20241105
85,4756,북구청 농수산과,울산 북구 공영도시텃밭,27,울산광역시,252,북구,울산광역시 북구 시례동 81,"4,747",15,,9개월,"쉼터, 급수",방문접수,30,35.60932426836113,129.34453052223614,20230127,20241105
86,4760,안성시농업기술센터,공도읍 지역공동체 공공텃밭,29,경기도,276,안성시,경기 안성시 공도읍 용두리 275-24,7710,10,,8개월,이용자 쉼터,홈페이지,30,37.0035656380062,127.165263172353,20230127,20241105
87,4762,경기 구리시,구리시 도시텃밭,29,경기도,275,구리시,토평동 991,7000,33,,12개월,"관수, 쉼터","홈페이지, 내방",30,37.58421085835974,127.14200624429812,20230127,20241105
88,4749,신탄진동,신탄진나눔텃밭 2,26,대전광역시,247,대덕구,"대전광역시 대덕구 신탄진동 24-2, 25",479,10,,8개월,-,방문,15,36.45155249069759,127.43695427282636,20230127,20241105
89,4748,유성구,하기지구도시농업농장,26,대전광역시,246,유성구,대전광역시 유성구 하기동 324,4093,30,,9개월,-,홈페이지 신청접수,30,36.3942729717322,127.32472010928,20230127,20241105
90,4746,서구,도안텃밭,26,대전광역시,245,서구,대전광역시 서구 도안동 2281 외 2필지,2886,20,,8개월,-,동 행정복지센터 신청,무료,36.3130879023135,127.35249846608,20230127,20241105
91,4761,안성시농업기술센터,안성맞춤랜드 지역공동체 공공텃밭,29,경기도,276,안성시,안성시 보개면 복평리 299-1,7710,10,,8개월,이용자 쉼터,홈페이지,30,37.034603869602,127.311812530535,20230127,20241105
92,4791,개인,고등주말농장,29,경기도,256,성남시,경기 성남시 수정구 시흥동 166-1,660,3.3,,12개월,주차장,전화,2,37.4253864666958,127.103710436355,20230127,20241029
93,4774,대구시청,금강도시텃밭,23,대구광역시,221,동구,대구광역시 동구 금강동 961,"5,578",15,,9,"화장실, 쉼터",대구도시농업박람회 홈페이지,40,35.864159237939866,128.73898836594836,20230127,20241029
94,4777,개인,초심농장,23,대구광역시,227,달성군,대구광역시 달성군 화원읍 본리리 1145-11,"6,000",16.5,,12개월,"교육장, 화장실, 수도","전화, 방문",100,35.77717963075584,128.53378294525749,20230127,20241029
95,4778,개인,얼음막골 교육텃밭,29,경기도,272,이천시,경기도 이천시 마장면 작촌로35번길 313 (오천리),1300,33,,7개월,"주차장, 식수대, 화장실, 휴게실",전화,100,37.2389871265448,127.351244718724,20230127,20241029
96,4773,진주시,진주시민텃밭,36,경상남도,390,진주시,경상남도 진주시 문산읍 두산리 504-2 외 2필지,"6,067","3,600",,9개월,"농기구 창고, 친환경방제약품, 쉼터 등",공고를 통한 개별신청,,35.15039809080487,128.14698293668764,20230127,20241029
97,4772,개인,노적봉주말농장,29,경기도,260,안산시,경기도 안산시 상록구 이동 299-3,1818,33,,9개월,"수도시설,쉼터","전화, 방문",100,37.3148270113016,126.84946267596614,20230127,20241029
98,4771,개인,비봉자연주말농장,29,경기도,263,화성시,경기 화성시 비봉면 비봉로 619 (삼화리),3305,33,,9,-,전화,100,37.2680269653209,126.857036702098,20230127,20241029
99,4770,개인,화목한텃밭노리,36,경상남도,393,김해시,화목동 1662,"1,500",23,,1년,"쉼터, 화장실",전화,"100,000",35.192763070053076,128.858917042336,20230127,20241029
100,4792,개인,서현행복주말농장,29,경기도,256,성남시,경기도 성남시 분당구 서현동 113,660,3.3,,12개월,주차장,전화,2,37.38210730886221,127.13437172934754,20230127,20241029
101,4781,용인시,용인시민농장,29,경기도,258,용인시,경기도 용인시 기흥구 공세동 216,8389,12,,9개월,"하우스, 화장실 등",홈페이지,5,37.2325517885805,127.104308016676,20230127,20241029
102,4780,포천시농업기술센터,소확행시민텃밭,29,경기도,277,포천시,경기도 포천시 군내면 242,2800,20,,8개월,비닐하우스,홈페이지,50,37.8646127091968,127.225460566382,20230127,20241029
103,4767,경기 광명시,애기능주말농장,29,경기도,268,광명시,경기도 광명시 노온사동 470-2,10350,16,,9개월,-,홈페이지,40,37.43892294657481,126.85744391327601,20230127,20241029
104,4768,개인,화목한 농장,36,경상남도,393,김해시,경상남도 김해시 화목동 170-23,"1,800",16.5,,1년,"쉼터, 화장실",전화,"100,000",35.20854442407364,128.85814398814213,20230127,20241029
105,4776,이천시,도시농장 텃밭,29,경기도,272,이천시,경기도 이천시 증포동 227-7,6894,16.5,,8개월,-,전화,50,37.29839024485368,127.45762623158197,20230127,20241029
106,4779,개인,하영농원,29,경기도,272,이천시,경기도 이천시 증일동 66-1,3000,16.5,,8개월,"주차장, 식수대, 화장실, 휴게실",전화,70,37.26571692352398,127.43481692438465,20230127,20241029
107,4764,평택시농업기술센터,시민텃밭,29,경기도,264,평택시,경기 평택시 오성면 숙성리 1033,300,9,,8개월,"주차장, 화장실, 관정",평택시 농업기술센터 홈페이지,50,37.0141680682735,126.985113121998,20230127,20241029
108,4784,자연보호협의회,두리봉농장,23,대구광역시,225,수성구,대구광역시 수성구 황금동 6-1,"1,512","1,512",,12개월,화장실,전화문의,단체운영,35.845705972939186,128.64214491781462,20230127,20241017
109,4785,성남시농업기술센터,고향텃밭,29,경기도,256,성남시,경기도 성남시 중원구 성남동 4823,2405,12,,8개월,"주차장,화장실,농기구함",방문,,37.42611414578462,127.12386473409842,20230127,20241017
110,4786,자연보호협의회,성동농장,23,대구광역시,225,수성구,대구 수성구 성동 436-14,"1,841","1,841",,12개월,화장실,전화문의,단체운영,35.8503577155729,128.722221134426,20230127,20241017
111,4787,성남시농업기술센터,원예치료텃밭,29,경기도,256,성남시,경기도 성남시 중원구 성남동 4823,720,12,,8개월,"주차장,화장실,농기구함",방문,,37.42611414578462,127.12386473409842,20230127,20241017
112,4789,희망토도시농업연구회,희망토천을산농장,23,대구광역시,225,수성구,대구광역시 수성구 매호동 199,"8,090","8,090",,12개월,화장실,전화문의,단체운영,35.85114273909067,128.69891338701035,20230127,20241017
113,4788,성남시농업기술센터,나눔농장텃밭,29,경기도,256,성남시,경기도 성남시 중원구 성남동 4823,2000,66,,8개월,"주차장,화장실,농기구함",방문,,37.42611414578462,127.12386473409842,20230127,20241017
114,4790,개인,찬우물골농원,29,경기도,256,성남시,경기 성남시 수정구 고등동 191,330,3.3,,12개월,주차장,전화,1.5,37.4358629792671,127.087271753086,20230127,20241017
115,4802,개인,여수주말농장,29,경기도,256,성남시,경기 성남시 중원구 여수동 415-4,660,3.3,,12개월,주차장,전화,30,37.4219975095141,127.136643129682,20230127,20241017
116,4782,성남시농업기술센터,실버텃밭,29,경기도,256,성남시,경기도 성남시 중원구 성남동 4823,67105,12,,8개월,"주차장,화장실,농기구함",홈페이지,,37.426114145785895,127.12386473409319,20230127,20241017
117,4783,성남시농업기술센터,희망텃밭,29,경기도,256,성남시,경기도 성남시 중원구 성남동 4823,770,12,,8개월,"주차장,화장실,농기구함",방문,,37.426114145785895,127.12386473409319,20230127,20241017
118,4793,북구청,팔달농장,23,대구광역시,224,북구,대구광역시 북구 팔달동 250-7,"2,961",30,,10개월,-,홈페이지,50,35.8937796,128.5372769,20230127,20241010
119,4795,북구청,동변농장,23,대구광역시,224,북구,대구광역시 북구 동변동 200-38,"3,070",30,,10개월,-,홈페이지,50,35.9271145,128.6010462,20230127,20241010
120,4799,개인,쌈지주말농장,29,경기도,256,성남시,경기도 성남시 분당구 서현동 73,825,3.3,,12,주차장,전화,2,37.3803284022325,127.1370986568092,20230127,20241010
121,4803,개인,해솔텃밭 1,32,충청남도,315,천안시,충청남도 천안시 서북구 업성동 347-1,"1,719",16.5,,10개월,"수도시설, 쉼터, 이동식화장실, 농기구",전화,50,36.85632068973319,127.13157452159176,20230127,20241010
122,4800,개인,별꽃원예치유농장,,,,,충청남도 천안시 서북구 성거읍 저리 137-2,"2,345",16.5,,10개월,"수도시설, 쉼터, 교육장, 퇴비장, 화장실","전화, 인스타그램",200,36.8816545,127.1941550,20230127,20241010
123,4794,개인,둔전주말농장,29,경기도,256,성남시,경기도 성남시 수정구 시흥동 4-1,660,3.3,,12개월,주차장,전화,2,37.426978882067566,127.11253931538042,20230127,20241010
124,4797,남구청,Joy Farm,23,대구광역시,223,남구,"대구광역시 남구 봉덕동 1187-6,1187-35","2,316",17,,4~12,"농자재창고, 쉼터",신청서 제출,40,35.831755932710344,128.60244385928456,20230127,20241010
125,4801,개인,여수동 주말농장,29,경기도,256,성남시,경기도 성남시 중원구 여수동 1,660,3.3,,12개월,주차장,전화,2,37.42298073042529,127.1185379241689,20230127,20241010
126,4805,개인,해솔텃밭 2,32,충청남도,315,천안시,충청남도 천안시 동남구 목천읍 삼성리 206-2,"3,104",16.5,,10개월,"수도시설, 쉼터, 이동식화장실, 농기구",전화,50,36.7679816,127.1666166,20230127,20241010
127,4804,개인,모두마니농장,29,경기도,256,성남시,경기도 성남시 분당구 대장동 422-2,1000,3.3,,12개월,주차장,전화,전화문의,37.37471298804927,127.060053614211,20230127,20241010
128,4813,라온,라온농장,29,경기도,266,시흥시,경기도 시흥시 포동 94,3000,미정,,8개월,-,방문,미정,37.406516108941226,126.77321310724139,20230127,20240924
129,4816,여수시농업기술센터,도시민유기텃밭,34,전라남도,345,여수시,전라남도 여수시 안산동 529,"1,200",15,,10개월,-,"홈페이지(ok통합예약포털, 여수시민)",30,34.757609758347385,127.64255116788304,20230127,20240924
